date,market,ticker,currency,settle,segment,price
2022-10-04,BYMA,ALNBF,ARS,0,Guaranteed,1.950000000000
2022-10-04,BYMA,AUSO,ARS,0,Guaranteed,235.000000000000
2022-10-04,BYMA,AUSO,ARS,2,Guaranteed,237.000000000000
2022-10-04,BYMA,BHIP,ARS,0,Guaranteed,11.200000000000
2022-10-04,BYMA,BHIP,ARS,2,Guaranteed,11.200000000000
2022-10-04,BYMA,BOLT,ARS,0,Guaranteed,5.980000000000
2022-10-04,BYMA,BOLT,ARS,2,Guaranteed,5.860000000000
2022-10-04,BYMA,BPAT,ARS,2,Guaranteed,109.750000000000
2022-10-04,BYMA,CADO,ARS,2,Guaranteed,47.000000000000
2022-10-04,BYMA,CAPX,ARS,0,Guaranteed,785.000000000000
2022-10-04,BYMA,CAPX,ARS,2,Guaranteed,795.500000000000
2022-10-04,BYMA,CARC,ARS,0,Guaranteed,2.590000000000
2022-10-04,BYMA,CARC,ARS,2,Guaranteed,2.500000000000
2022-10-04,BYMA,CECO2,ARS,2,Guaranteed,60.400000000000
2022-10-04,BYMA,CELU,ARS,0,Guaranteed,80.000000000000
2022-10-04,BYMA,CELU,ARS,2,Guaranteed,80.600000000000
2022-10-04,BYMA,CGPA2,ARS,2,Guaranteed,103.750000000000
2022-10-04,BYMA,CRE3W,ARS,2,Guaranteed,112.000000000000
2022-10-04,BYMA,CTIO,ARS,2,Guaranteed,305.000000000000
2022-10-04,BYMA,DGCU2,ARS,0,Guaranteed,83.200000000000
2022-10-04,BYMA,DGCU2,ARS,2,Guaranteed,83.300000000000
2022-10-04,BYMA,DOME,ARS,2,Guaranteed,16.000000000000
2022-10-04,BYMA,DYCA,ARS,2,Guaranteed,NULL
2022-10-04,BYMA,EDSH,ARS,2,Guaranteed,145.000000000000
2022-10-04,BYMA,FERR,ARS,0,Guaranteed,18.400000000000
2022-10-04,BYMA,FERR,ARS,2,Guaranteed,18.400000000000
2022-10-04,BYMA,FIPL,ARS,2,Guaranteed,23.600000000000
2022-10-04,BYMA,GAMI,ARS,2,Guaranteed,81.300000000000
2022-10-04,BYMA,GARO,ARS,2,Guaranteed,40.000000000000
2022-10-04,BYMA,GBAN,ARS,2,Guaranteed,128.000000000000
2022-10-04,BYMA,GCDI,ARS,0,Guaranteed,NULL
2022-10-04,BYMA,GCDI,ARS,2,Guaranteed,5.070000000000
2022-10-04,BYMA,GCLA,ARS,2,Guaranteed,207.850000000000
2022-10-04,BYMA,GGALD,USM,2,Guaranteed,NULL
2022-10-04,BYMA,GRIM,ARS,2,Guaranteed,NULL
2022-10-04,BYMA,HAVA,ARS,2,Guaranteed,354.000000000000
2022-10-04,BYMA,INTR,ARS,2,Guaranteed,26.000000000000
2022-10-04,BYMA,INVJ,ARS,2,Guaranteed,25.000000000000
2022-10-04,BYMA,IRS2W,ARS,2,Guaranteed,71.000000000000
2022-10-04,BYMA,IRSA,ARS,0,Guaranteed,131.000000000000
2022-10-04,BYMA,IRSA,ARS,2,Guaranteed,129.000000000000
2022-10-04,BYMA,LEDE,ARS,2,Guaranteed,124.000000000000
2022-10-04,BYMA,LONG,ARS,2,Guaranteed,13.850000000000
2022-10-04,BYMA,METR,ARS,2,Guaranteed,75.900000000000
2022-10-04,BYMA,MOLA,ARS,0,Guaranteed,3000.000000000000
2022-10-04,BYMA,MOLA,ARS,2,Guaranteed,3005.500000000000
2022-10-04,BYMA,MOLI,ARS,2,Guaranteed,170.000000000000
2022-10-04,BYMA,MORI,ARS,0,Guaranteed,18.100000000000
2022-10-04,BYMA,MORI,ARS,2,Guaranteed,18.050000000000
2022-10-04,BYMA,MTR,ARS,2,Guaranteed,349.000000000000
2022-10-04,BYMA,OEST,ARS,2,Guaranteed,66.000000000000
2022-10-04,BYMA,PATA,ARS,2,Guaranteed,68.000000000000
2022-10-04,BYMA,RICH,ARS,0,Guaranteed,355.000000000000
2022-10-04,BYMA,RICH,ARS,2,Guaranteed,339.500000000000
2022-10-04,BYMA,RIGO,ARS,2,Guaranteed,300.000000000000
2022-10-04,BYMA,ROSE,ARS,2,Guaranteed,NULL
2022-10-04,BYMA,SAMI,ARS,0,Guaranteed,121.000000000000
2022-10-04,BYMA,SAMI,ARS,2,Guaranteed,123.500000000000
2022-10-04,BYMA,SEMI,ARS,2,Guaranteed,11.750000000000
2022-10-04,BYMA,AECAC,USC,0,"Not guaranteed",81.687000000000
2022-10-04,BYMA,AECAC,USC,2,"Not guaranteed",79.878000000000
2022-10-04,BYMA,AECAD,USM,0,"Not guaranteed",84.848000000000
2022-10-04,BYMA,AECAO,ARS,0,"Not guaranteed",24830.625000000000
2022-10-04,BYMA,AER6O,ARS,2,"Not guaranteed",16448.000000000000
2022-10-04,BYMA,BACAC,USC,2,"Not guaranteed",84.050000000000
2022-10-04,BYMA,BACAD,USM,0,"Not guaranteed",87.000000000000
2022-10-04,BYMA,BACAO,ARS,0,"Not guaranteed",25800.000000000000
2022-10-04,BYMA,BACAO,ARS,1,"Not guaranteed",25193.892000000000
2022-10-04,BYMA,CAC2C,USC,0,"Not guaranteed",100.000000000000
2022-10-04,BYMA,CAC2D,USM,0,"Not guaranteed",102.925000000000
2022-10-04,BYMA,CAC2O,ARS,0,"Not guaranteed",30702.000000000000
2022-10-04,BYMA,CAC2O,ARS,1,"Not guaranteed",30753.810000000000
2022-10-04,BYMA,CAC2O,ARS,2,"Not guaranteed",30779.000000000000
2022-10-04,BYMA,CP17O,ARS,2,"Not guaranteed",26800.000000000000
2022-10-04,BYMA,CP28O,ARS,0,"Not guaranteed",15200.000000000000
2022-10-04,BYMA,CP28O,ARS,1,"Not guaranteed",15226.110000000000
2022-10-04,BYMA,CRCEO,ARS,0,"Not guaranteed",20789.800000000000
2022-10-04,BYMA,CS36O,ARS,0,"Not guaranteed",15935.000000000000
2022-10-04,BYMA,CS36O,ARS,1,"Not guaranteed",15963.050000000000
2022-10-04,BYMA,CS38C,USC,0,"Not guaranteed",100.000000000000
2022-10-04,BYMA,CS38O,ARS,0,"Not guaranteed",30775.000000000000
2022-10-04,BYMA,CS38O,ARS,2,"Not guaranteed",29810.500000000000
2022-10-04,BYMA,CS39O,ARS,0,"Not guaranteed",107.500000000000
2022-10-04,BYMA,CSDOO,ARS,0,"Not guaranteed",29703.106000000000
2022-10-04,BYMA,CSJYO,ARS,1,"Not guaranteed",31700.001000000000
2022-10-04,BYMA,CUC7O,ARS,0,"Not guaranteed",15500.000000000000
2022-10-04,BYMA,CUC7O,ARS,1,"Not guaranteed",15526.878000000000
2022-10-04,BYMA,CXC8O,ARS,0,"Not guaranteed",56.000000000000
2022-10-04,BYMA,CXC8O,ARS,1,"Not guaranteed",56.097000000000
2022-10-04,BYMA,DNC2O,ARS,0,"Not guaranteed",30000.000000000000
2022-10-04,BYMA,DV12P,ARS,2,"Not guaranteed",15271.000000000000
2022-10-04,BYMA,GMFRC,USC,0,"Not guaranteed",85.911000000000
2022-10-04,BYMA,GMFRD,USM,0,"Not guaranteed",91.016000000000
2022-10-04,BYMA,GMFRO,ARS,0,"Not guaranteed",26440.100000000000
2022-10-04,BYMA,GNCWC,USC,0,"Not guaranteed",100.000000000000
2022-10-04,BYMA,GNCWD,USM,0,"Not guaranteed",101.250000000000
2022-10-04,BYMA,GNCWO,ARS,0,"Not guaranteed",30591.000000000000
2022-10-04,BYMA,GNCWO,ARS,2,"Not guaranteed",31959.000000000000
2022-10-04,BYMA,GNCXC,USC,0,"Not guaranteed",96.000000000000
2022-10-04,BYMA,GNCXD,USM,0,"Not guaranteed",98.544000000000
2022-10-04,BYMA,GNCXD,USM,2,"Not guaranteed",100.200000000000
2022-10-04,BYMA,GNCXO,ARS,0,"Not guaranteed",29376.000000000000
2022-10-04,BYMA,GNCXO,ARS,2,"Not guaranteed",29900.000000000000
2022-10-04,BYMA,HBC6C,USC,0,"Not guaranteed",87.500000000000
2022-10-04,BYMA,HBC6D,USM,0,"Not guaranteed",90.000000000000
2022-10-04,BYMA,HBC6D,USM,2,"Not guaranteed",90.000000000000
2022-10-04,BYMA,HBC6O,ARS,0,"Not guaranteed",26884.375000000000
2022-10-04,BYMA,HBC6O,ARS,1,"Not guaranteed",28707.000000000000
2022-10-04,BYMA,HJC7C,USC,0,"Not guaranteed",80.500000000000
2022-10-04,BYMA,HJC7D,USM,0,"Not guaranteed",81.762000000000
2022-10-04,BYMA,HJC7O,ARS,0,"Not guaranteed",24476.100000000000
2022-10-04,BYMA,IRCFO,ARS,2,"Not guaranteed",29681.220000000000
2022-10-04,BYMA,LEC2O,ARS,1,"Not guaranteed",16193.000000000000
2022-10-04,BYMA,LUC1O,ARS,0,"Not guaranteed",15470.000000000000
2022-10-04,BYMA,LUC1O,ARS,1,"Not guaranteed",15497.231000000000
2022-10-04,BYMA,LUC2O,ARS,0,"Not guaranteed",15095.100000000000
2022-10-04,BYMA,LUC2O,ARS,1,"Not guaranteed",15120.980000000000
2022-10-04,BYMA,LUC4O,ARS,2,"Not guaranteed",15954.000000000000
2022-10-04,BYMA,MAC2O,ARS,0,"Not guaranteed",16760.017000000000
2022-10-04,BYMA,MAC2O,ARS,1,"Not guaranteed",16705.783000000000
2022-10-04,BYMA,MSS9O,ARS,2,"Not guaranteed",16100.000000000000
2022-10-04,BYMA,PN2CO,ARS,2,"Not guaranteed",16227.000000000000
2022-10-04,BYMA,PN7CO,ARS,2,"Not guaranteed",19881.000000000000
2022-10-04,BYMA,PNC9C,USC,2,"Not guaranteed",106.958000000000
2022-10-04,BYMA,PNDCC,USC,0,"Not guaranteed",114.025000000000
2022-10-04,BYMA,PNDCO,ARS,0,"Not guaranteed",34920.156000000000
2022-10-04,BYMA,PNDCO,ARS,2,"Not guaranteed",35497.710000000000
2022-10-04,BYMA,PNFCO,ARS,0,"Not guaranteed",17350.018000000000
2022-10-04,BYMA,PNFCO,ARS,1,"Not guaranteed",17341.127000000000
2022-10-04,BYMA,PNICO,ARS,0,"Not guaranteed",24050.078000000000
2022-10-04,BYMA,PNICO,ARS,1,"Not guaranteed",23972.200000000000
2022-10-04,BYMA,PNLCO,ARS,0,"Not guaranteed",117.100000000000
2022-10-04,BYMA,PNLCO,ARS,1,"Not guaranteed",117.303000000000
2022-10-04,BYMA,PQCAO,ARS,2,"Not guaranteed",16476.000000000000
2022-10-04,BYMA,PQCHO,ARS,0,"Not guaranteed",16028.000000000000
2022-10-04,BYMA,PTSTC,USC,0,"Not guaranteed",100.000000000000
2022-10-04,BYMA,PTSTO,ARS,0,"Not guaranteed",30650.000000000000
2022-10-04,BYMA,PTSTO,ARS,2,"Not guaranteed",32000.000000000000
2022-10-04,BYMA,PZC5C,USC,1,"Not guaranteed",97.000000000000
2022-10-04,BYMA,PZC5D,USM,0,"Not guaranteed",100.227000000000
2022-10-04,BYMA,PZC5D,USM,2,"Not guaranteed",101.505000000000
2022-10-04,BYMA,PZC5O,ARS,0,"Not guaranteed",30049.500000000000
2022-10-04,BYMA,PZC5O,ARS,1,"Not guaranteed",29800.000000000000
2022-10-04,BYMA,PZC5O,ARS,2,"Not guaranteed",30038.400000000000
2022-10-04,BYMA,RA31D,USM,0,"Not guaranteed",100.000000000000
2022-10-04,BYMA,RA31D,USM,2,"Not guaranteed",100.000000000000
2022-10-04,BYMA,RA31O,ARS,0,"Not guaranteed",29507.226000000000
2022-10-04,BYMA,RA31O,ARS,2,"Not guaranteed",29512.785000000000
2022-10-04,BYMA,RAC4D,USM,0,"Not guaranteed",100.000000000000
2022-10-04,BYMA,RAC4D,USM,2,"Not guaranteed",100.000000000000
2022-10-04,BYMA,RCC9C,USC,1,"Not guaranteed",100.610000000000
2022-10-04,BYMA,RCC9O,ARS,0,"Not guaranteed",30900.000000000000
2022-10-04,BYMA,RCC9O,ARS,1,"Not guaranteed",30924.620000000000
2022-10-04,BYMA,RCC9O,ARS,2,"Not guaranteed",30990.000000000000
2022-10-04,BYMA,RFCAC,USC,0,"Not guaranteed",103.000000000000
2022-10-04,BYMA,RFCAC,USC,2,"Not guaranteed",100.000000000000
2022-10-04,BYMA,RFCAO,ARS,0,"Not guaranteed",31433.600000000000
2022-10-04,BYMA,RFCAO,ARS,2,"Not guaranteed",30750.000000000000
2022-10-04,BYMA,RPC2O,ARS,2,"Not guaranteed",31600.000000000000
2022-10-04,BYMA,RUC3C,USC,0,"Not guaranteed",98.835000000000
2022-10-04,BYMA,RUC3D,USM,0,"Not guaranteed",100.733000000000
2022-10-04,BYMA,RUC3O,ARS,0,"Not guaranteed",30348.111000000000
2022-10-04,BYMA,RZ7BO,ARS,0,"Not guaranteed",15400.000000000000
2022-10-04,BYMA,RZ7BO,ARS,1,"Not guaranteed",15426.948000000000
2022-10-04,BYMA,SNS7O,ARS,0,"Not guaranteed",14990.000000000000
2022-10-04,BYMA,SNS7O,ARS,1,"Not guaranteed",15016.230000000000
2022-10-04,BYMA,SPC1O,ARS,0,"Not guaranteed",17400.000000000000
2022-10-04,BYMA,SPC1O,ARS,1,"Not guaranteed",17433.704000000000
2022-10-04,BYMA,T551O,ARS,0,"Not guaranteed",108.110000000000
2022-10-04,BYMA,T551O,ARS,1,"Not guaranteed",108.290000000000
2022-10-04,BYMA,TBC1C,USC,0,"Not guaranteed",51.820000000000
2022-10-04,BYMA,TBC1O,ARS,0,"Not guaranteed",15650.000000000000
2022-10-04,BYMA,TBC1O,ARS,1,"Not guaranteed",15676.410000000000
2022-10-04,BYMA,TBC2O,ARS,2,"Not guaranteed",18176.000000000000
2022-10-04,BYMA,TBC4O,ARS,0,"Not guaranteed",15435.000000000000
2022-10-04,BYMA,TBC4O,ARS,1,"Not guaranteed",15461.050000000000
2022-10-04,BYMA,TBC7O,ARS,2,"Not guaranteed",110.500000000000
2022-10-04,BYMA,TLC1D,USM,0,"Not guaranteed",96.000000000000
2022-10-04,BYMA,TLC1D,USM,2,"Not guaranteed",95.000000000000
2022-10-04,BYMA,TLC5C,USC,0,"Not guaranteed",96.866000000000
2022-10-04,BYMA,TLC5D,USM,2,"Not guaranteed",101.354000000000
2022-10-04,BYMA,TLC5O,ARS,0,"Not guaranteed",29643.050000000000
2022-10-04,BYMA,TLC5O,ARS,1,"Not guaranteed",29952.181000000000
2022-10-04,BYMA,TLC5O,ARS,2,"Not guaranteed",29400.000000000000
2022-10-04,BYMA,TLC9O,ARS,0,"Not guaranteed",15700.000000000000
2022-10-04,BYMA,TLC9O,ARS,1,"Not guaranteed",15727.473000000000
2022-10-04,BYMA,TLC9O,ARS,2,"Not guaranteed",17479.000000000000
2022-10-04,BYMA,TLCAO,ARS,0,"Not guaranteed",17020.000000000000
2022-10-04,BYMA,TLCAO,ARS,1,"Not guaranteed",17049.937000000000
2022-10-04,BYMA,TLCDO,ARS,0,"Not guaranteed",19005.856000000000
2022-10-04,BYMA,TLCDO,ARS,1,"Not guaranteed",19038.660000000000
2022-10-04,BYMA,TTC1C,USC,2,"Not guaranteed",100.644000000000
2022-10-04,BYMA,TTC1D,USM,2,"Not guaranteed",103.922000000000
2022-10-04,BYMA,TTC1O,ARS,0,"Not guaranteed",31210.000000000000
2022-10-04,BYMA,TTC1O,ARS,1,"Not guaranteed",31265.708000000000
2022-10-04,BYMA,TTC1O,ARS,2,"Not guaranteed",31229.376000000000
2022-10-04,BYMA,YCA6O,ARS,2,"Not guaranteed",22825.000000000000
2022-10-04,BYMA,YCA6P,ARS,2,"Not guaranteed",78.400000000000
2022-10-04,BYMA,YMCHC,USC,0,"Not guaranteed",88.243000000000
2022-10-04,BYMA,YMCHD,USM,0,"Not guaranteed",91.773000000000
2022-10-04,BYMA,YMCHO,ARS,0,"Not guaranteed",26937.974000000000
2022-10-04,BYMA,YMCHO,ARS,1,"Not guaranteed",26850.000000000000
2022-10-04,BYMA,YMCHO,ARS,2,"Not guaranteed",27507.000000000000
2022-10-04,BYMA,YMCJO,ARS,0,"Not guaranteed",17800.000000000000
2022-10-04,BYMA,YPCUC,USC,1,"Not guaranteed",62.000000000000
2022-10-04,BYMA,YPCUD,USM,1,"Not guaranteed",64.325000000000
2022-10-04,BYMA,AE38,ARS,0,"Not guaranteed",7402.490000000000
2022-10-04,BYMA,AE38,ARS,1,"Not guaranteed",7349.514000000000
2022-10-04,BYMA,AE38,ARS,2,"Not guaranteed",7322.000000000000
2022-10-04,BYMA,AE38C,USC,0,"Not guaranteed",23.850000000000
2022-10-04,BYMA,AE38C,USC,1,"Not guaranteed",23.927000000000
2022-10-04,BYMA,AE38C,USC,2,"Not guaranteed",23.852000000000
2022-10-04,BYMA,AE38D,USM,0,"Not guaranteed",23.950000000000
2022-10-04,BYMA,AL29,ARS,0,"Not guaranteed",6080.000000000000
2022-10-04,BYMA,AL29,ARS,1,"Not guaranteed",6088.379000000000
2022-10-04,BYMA,AL29D,USM,0,"Not guaranteed",20.500000000000
2022-10-04,BYMA,AL30,ARS,0,"Not guaranteed",5814.000000000000
2022-10-04,BYMA,AL30,ARS,1,"Not guaranteed",5860.030000000000
2022-10-04,BYMA,AL30,ARS,2,"Not guaranteed",5800.350000000000
2022-10-04,BYMA,AL30C,USC,0,"Not guaranteed",19.129000000000
2022-10-04,BYMA,AL30C,USC,1,"Not guaranteed",18.997000000000
2022-10-04,BYMA,AL30C,USC,2,"Not guaranteed",18.880000000000
2022-10-04,BYMA,AL30D,USM,0,"Not guaranteed",19.500000000000
2022-10-04,BYMA,AL35,ARS,0,"Not guaranteed",6012.416000000000
2022-10-04,BYMA,AL35,ARS,2,"Not guaranteed",6045.838000000000
2022-10-04,BYMA,AL35C,USC,0,"Not guaranteed",19.225000000000
2022-10-04,BYMA,AL35C,USC,2,"Not guaranteed",19.550000000000
2022-10-04,BYMA,AL35D,USM,0,"Not guaranteed",19.935000000000
2022-10-04,BYMA,AL41,ARS,0,"Not guaranteed",6684.840000000000
2022-10-04,BYMA,BA37D,USM,0,"Not guaranteed",9973.500000000000
2022-10-04,BYMA,BA37D,USM,1,"Not guaranteed",10017.031000000000
2022-10-04,BYMA,BA37D,USM,2,"Not guaranteed",10034.020000000000
2022-10-04,BYMA,BA7DC,USC,0,"Not guaranteed",32.700000000000
2022-10-04,BYMA,BA7DD,USM,0,"Not guaranteed",32.600000000000
2022-10-04,BYMA,BCIUN,ARS,2,"Not guaranteed",7900.500000000000
2022-10-04,BYMA,BDC24,ARS,1,"Not guaranteed",101.000000000000
2022-10-04,BYMA,CCO26,ARS,0,"Not guaranteed",52.220000000000
2022-10-04,BYMA,CCO26,ARS,1,"Not guaranteed",52.058000000000
2022-10-04,BYMA,CO26,ARS,0,"Not guaranteed",16073.600000000000
2022-10-04,BYMA,CO26,ARS,1,"Not guaranteed",16100.000000000000
2022-10-04,BYMA,CO26,ARS,2,"Not guaranteed",16095.000000000000
2022-10-04,BYMA,CO26D,USM,0,"Not guaranteed",54.000000000000
2022-10-04,BYMA,CO26D,USM,1,"Not guaranteed",54.250000000000
2022-10-04,BYMA,DICP,ARS,0,"Not guaranteed",4539.600000000000
2022-10-04,BYMA,DICP,ARS,1,"Not guaranteed",4607.940000000000
2022-10-04,BYMA,DICP,ARS,2,"Not guaranteed",4617.014000000000
2022-10-04,BYMA,DICPD,USM,0,"Not guaranteed",15.600000000000
2022-10-04,BYMA,GD29,ARS,0,"Not guaranteed",6550.000000000000
2022-10-04,BYMA,GD29,ARS,1,"Not guaranteed",6561.156000000000
2022-10-04,BYMA,GD30,ARS,0,"Not guaranteed",6625.000000000000
2022-10-04,BYMA,GD30,ARS,1,"Not guaranteed",6400.000000000000
2022-10-04,BYMA,GD30,ARS,2,"Not guaranteed",6659.365000000000
2022-10-04,BYMA,GD30C,USC,0,"Not guaranteed",21.921000000000
2022-10-04,BYMA,GD30C,USC,1,"Not guaranteed",21.400000000000
2022-10-04,BYMA,GD30C,USC,2,"Not guaranteed",21.672000000000
2022-10-04,BYMA,GD30D,USM,0,"Not guaranteed",22.379000000000
2022-10-04,BYMA,GD30D,USM,1,"Not guaranteed",22.220000000000
2022-10-04,BYMA,GD30D,USM,2,"Not guaranteed",22.550000000000
2022-10-04,BYMA,GD35,ARS,0,"Not guaranteed",6185.000000000000
2022-10-04,BYMA,GD35,ARS,1,"Not guaranteed",6211.411000000000
2022-10-04,BYMA,GD35,ARS,2,"Not guaranteed",6236.050000000000
2022-10-04,BYMA,GD35C,USC,0,"Not guaranteed",20.000000000000
2022-10-04,BYMA,GD35C,USC,2,"Not guaranteed",20.110000000000
2022-10-04,BYMA,GD35D,USM,0,"Not guaranteed",20.793000000000
2022-10-04,BYMA,GD35D,USM,1,"Not guaranteed",20.300000000000
2022-10-04,BYMA,GD38,ARS,0,"Not guaranteed",7925.940000000000
2022-10-04,BYMA,GD38,ARS,1,"Not guaranteed",7900.000000000000
2022-10-04,BYMA,GD38,ARS,2,"Not guaranteed",8013.685000000000
2022-10-04,BYMA,GD38C,USC,0,"Not guaranteed",25.900000000000
2022-10-04,BYMA,GD41,ARS,0,"Not guaranteed",7385.034000000000
2022-10-04,BYMA,GD41,ARS,1,"Not guaranteed",7465.354000000000
2022-10-04,BYMA,GD41,ARS,2,"Not guaranteed",7300.000000000000
2022-10-04,BYMA,GD41C,USC,0,"Not guaranteed",23.961000000000
2022-10-04,BYMA,GD41C,USC,1,"Not guaranteed",23.900000000000
2022-10-04,BYMA,GD41D,USM,0,"Not guaranteed",24.835000000000
2022-10-04,BYMA,GD41D,USM,1,"Not guaranteed",24.170000000000
2022-10-04,BYMA,JUS22,ARS,2,"Not guaranteed",19799.700000000000
2022-10-04,BYMA,NDT11,ARS,0,"Not guaranteed",23946.000000000000
2022-10-04,BYMA,NDT11,ARS,2,"Not guaranteed",23940.700000000000
2022-10-04,BYMA,PARP,ARS,0,"Not guaranteed",1930.000000000000
2022-10-04,BYMA,PARP,ARS,1,"Not guaranteed",1933.331000000000
2022-10-04,BYMA,PARP,ARS,2,"Not guaranteed",1937.138000000000
2022-10-04,BYMA,PBA25,ARS,0,"Not guaranteed",106.069000000000
2022-10-04,BYMA,PBA25,ARS,2,"Not guaranteed",106.687000000000
2022-10-04,BYMA,PBY24,ARS,0,"Not guaranteed",105.000000000000
2022-10-04,BYMA,PBY24,ARS,1,"Not guaranteed",105.185000000000
2022-10-04,BYMA,PMJ23,ARS,0,"Not guaranteed",102.000000000000
2022-10-04,BYMA,PMJ23,ARS,1,"Not guaranteed",102.181000000000
2022-10-04,BYMA,RNA23,ARS,0,"Not guaranteed",112.000000000000
2022-10-04,BYMA,RNA23,ARS,1,"Not guaranteed",112.187000000000
2022-10-04,BYMA,SFA23,ARS,0,"Not guaranteed",25.000000000000
2022-10-04,BYMA,SFA23,ARS,1,"Not guaranteed",25.043000000000
2022-10-04,BYMA,T2V2,ARS,0,"Not guaranteed",15269.750000000000
2022-10-04,BYMA,T2V2,ARS,1,"Not guaranteed",15376.495000000000
2022-10-04,BYMA,T2V2,ARS,2,"Not guaranteed",15243.571000000000
2022-10-04,BYMA,T2V2D,USM,0,"Not guaranteed",52.747000000000
2022-10-04,BYMA,T2V3,ARS,0,"Not guaranteed",15800.000000000000
2022-10-04,BYMA,T2V3,ARS,1,"Not guaranteed",15827.401000000000
2022-10-04,BYMA,T2X3,ARS,0,"Not guaranteed",267.132000000000
2022-10-04,BYMA,T2X3,ARS,2,"Not guaranteed",271.100000000000
2022-10-04,BYMA,TDF24,ARS,0,"Not guaranteed",14575.043000000000
2022-10-04,BYMA,TDF24,ARS,1,"Not guaranteed",14561.044000000000
2022-10-04,BYMA,TDF24,ARS,2,"Not guaranteed",14662.500000000000
2022-10-04,BYMA,TDF4C,USC,0,"Not guaranteed",48.000000000000
2022-10-04,BYMA,TDJ23,ARS,0,"Not guaranteed",15900.000000000000
2022-10-04,BYMA,TDJ23,ARS,1,"Not guaranteed",16263.578000000000
2022-10-04,BYMA,TDJ23,ARS,2,"Not guaranteed",15875.000000000000
2022-10-04,BYMA,TDL23,ARS,0,"Not guaranteed",15850.000000000000
2022-10-04,BYMA,TDL23,ARS,1,"Not guaranteed",15881.266000000000
2022-10-04,BYMA,TDL23,ARS,2,"Not guaranteed",16037.000000000000
2022-10-04,BYMA,TDS23,ARS,0,"Not guaranteed",15529.962000000000
2022-10-04,BYMA,TDS3C,USC,0,"Not guaranteed",51.254000000000
2022-10-04,BYMA,TDS3D,USM,0,"Not guaranteed",52.466000000000
2022-10-04,BYMA,TO23,ARS,0,"Not guaranteed",64.477000000000
2022-10-04,BYMA,TO23,ARS,1,"Not guaranteed",64.611000000000
2022-10-04,BYMA,TO26,ARS,0,"Not guaranteed",30.450000000000
2022-10-04,BYMA,TO26,ARS,1,"Not guaranteed",30.250000000000
2022-10-04,BYMA,TO26C,USC,0,"Not guaranteed",0.100000000000
2022-10-04,BYMA,TV23,ARS,0,"Not guaranteed",15400.050000000000
2022-10-04,BYMA,TV23,ARS,1,"Not guaranteed",15827.704000000000
2022-10-04,BYMA,TV23C,USC,1,"Not guaranteed",50.000000000000
2022-10-04,BYMA,TV23D,USM,0,"Not guaranteed",54.000000000000
2022-10-04,BYMA,TV23D,USM,1,"Not guaranteed",51.875000000000
2022-10-04,BYMA,TV24,ARS,0,"Not guaranteed",14179.000000000000
2022-10-04,BYMA,TV24,ARS,1,"Not guaranteed",14322.332000000000
2022-10-04,BYMA,TV24,ARS,2,"Not guaranteed",14127.328000000000
2022-10-04,BYMA,TV24C,USC,0,"Not guaranteed",46.200000000000
2022-10-04,BYMA,TX23,ARS,0,"Not guaranteed",296.711000000000
2022-10-04,BYMA,TX23,ARS,1,"Not guaranteed",301.295000000000
2022-10-04,BYMA,TX23,ARS,2,"Not guaranteed",299.153000000000
2022-10-04,BYMA,TX23C,USC,2,"Not guaranteed",0.972000000000
2022-10-04,BYMA,TX23D,USM,0,"Not guaranteed",1.010000000000
2022-10-04,BYMA,TX23D,USM,2,"Not guaranteed",1.010000000000
2022-10-04,BYMA,TX24,ARS,0,"Not guaranteed",269.008000000000
2022-10-04,BYMA,TX24,ARS,1,"Not guaranteed",268.000000000000
2022-10-04,BYMA,TX24,ARS,2,"Not guaranteed",267.900000000000
2022-10-04,BYMA,TX26,ARS,2,"Not guaranteed",221.600000000000
2022-10-04,BYMA,BGY23,ARS,0,"Not guaranteed",107.000000000000
2022-10-04,BYMA,BGY23,ARS,1,"Not guaranteed",107.178000000000
2022-10-04,BYMA,BN2A3,ARS,0,"Not guaranteed",113.500000000000
2022-10-04,BYMA,BN2A3,ARS,1,"Not guaranteed",113.697000000000
2022-10-04,BYMA,BNM25,ARS,0,"Not guaranteed",16056.730000000000
2022-10-04,BYMA,BNM25,ARS,1,"Not guaranteed",16084.440000000000
2022-10-04,BYMA,BNO22,ARS,2,"Not guaranteed",115.250000000000
2022-10-04,BYMA,S16D2,ARS,0,"Not guaranteed",86.675000000000
2022-10-04,BYMA,S16D2,ARS,1,"Not guaranteed",86.414000000000
2022-10-04,BYMA,S16D2,ARS,2,"Not guaranteed",86.250000000000
2022-10-04,BYMA,S28F3,ARS,0,"Not guaranteed",73.500000000000
2022-10-04,BYMA,S2D2C,USC,0,"Not guaranteed",0.282000000000
2022-10-04,BYMA,S2D2D,USM,0,"Not guaranteed",0.287000000000
2022-10-04,BYMA,S30N2,ARS,0,"Not guaranteed",89.311000000000
2022-10-04,BYMA,S30N2,ARS,1,"Not guaranteed",89.954000000000
2022-10-04,BYMA,S30N2,ARS,2,"Not guaranteed",89.216000000000
2022-10-04,BYMA,S31E3,ARS,0,"Not guaranteed",79.154000000000
2022-10-04,BYMA,S31E3,ARS,1,"Not guaranteed",78.909000000000
2022-10-04,BYMA,S31E3,ARS,2,"Not guaranteed",78.450000000000
2022-10-04,BYMA,S31O2,ARS,0,"Not guaranteed",95.268000000000
2022-10-04,BYMA,S31O2,ARS,1,"Not guaranteed",96.166000000000
